reviewCreatedVersion,score,content,thumbsUpCount,sentiment_polarity,sentiment_subjectivity,sentiment_analysis
3.92.36,5,Love the app. Very encouraging when the reading is good.,0,0.4666666666666666,0.5,Positive
3.92.36,5,"perfect, can't fault the app! support is first rate. I won't be looking for any other app to record my blood sugars as there probably not as good? with regards to bluetooth problems that some have had, i have experianced none so far. Add tags, add notes, add exercise information record medication. Being able to export data is great making it easy to keep a spreadsheet with a graph as a backup. This app is really good, have a go you won't be dissapointed. Two years on and still well happy!",8,0.5358333333333334,0.7116666666666667,Positive
3.92.36,4,Smooth,0,0.4,0.5,Positive
,3,App is not reliable. Does not stay synced with phone. Other than that I like it,0,-0.125,0.375,Negative
3.92.36,5,Very easy to use,0,0.5633333333333334,1.0,Positive
3.92.36,4,Not able to pair with Accuchek Instant with Samsung Galaxy M33 5G. It doesn't show the field to enter the pin of the device and displays error on next screen. Please resolve this issue in the app. Able to pair with other Bluetooth devices on same phone.,0,0.020833333333333332,0.40277777777777773,Negative
,5,"I use this app everyday, recording my blood sugar, weight, blood pressure, carbs, foods, and notes. I bought the yearly subscription even though I'm currently out of work because I value how much it helps me. I send my doctors 3-month reports pretty regularly now. And when I got my last A1C test, the estimated number from mySugr matched the value from the test my doctor gave me exactly. That last part really got my attention. I've gone from 7.1 down to 5.9. This app has been very, very helpful.",0,0.07313131313131313,0.3217404817404818,Negative
3.92.36,5,Excellent app in managing diabetes. Paired with Accu-chek Instant meter and you will have a pro version.,0,0.5,0.8333333333333333,Positive
3.92.36,5,"Great app, easy to use",0,0.6166666666666667,0.7916666666666667,Positive
3.92.36,4,"I have found this application to be a very good way to monitor myself. The app has allowed for me to continue to use my Accu-Chek Guide testing strips, controlling my expenses on test strips, lancets, and control log. Reports can also be prepared and downloaded. This helps when looking at glucose trends to make insulin adjustments. Overall, the app has helped me improve control over this illness.",0,0.45499999999999996,0.39000000000000007,Positive
3.92.36,5,It does what I need it to do. The sound effects are funny.,0,0.325,0.7,Positive
3.92.35,5,Really helpful !,0,0.25,0.2,Positive
3.92.35,5,Good experience,0,0.7,0.6000000000000001,Positive
3.92.36,5,"I like using this app, cause it pretty much records everything I don't have to use a manual book any more and I like much, much better makes my life so much easier, I recommend it to other Diabetics.",0,0.25416666666666665,0.4625000000000001,Positive
3.92.36,5,Nice app. Keeps a record of Blood Sugar,0,0.6,1.0,Positive
3.92.36,5,"Brilliant App for Diabetics. Connected to my Accu-Chek Guide Me. Logs all readings so I don't have to do it manually. Has a convenient export feature which I can email the diabetes doctor. Connected to my phone via Bluetooth so imports the readings automatically. Like I said, brilliant.",0,0.9,1.0,Positive
3.92.36,5,Pretty user friendly,0,0.3125,0.75,Positive
3.92.35,5,Very easy use,0,0.5633333333333334,1.0,Positive
3.92.36,5,This app is great at helping me track my blood glucose and my insulin dosage so I can see trends. The A1C estimator is a nice feature. I wish it had an insulin calculator for meal times but it's a great app anyway. Update: still a great app that I use multiple times a day. I like the fact you can now use the Accu-Chek Guide glucose meter to connect to my favorite blood glucose app with bluetooth.,0,0.5833333333333334,0.7083333333333334,Positive
3.92.32,5,This is a great device!,0,1.0,0.75,Positive
3.92.35,4,Good,0,0.7,0.6000000000000001,Positive
3.92.36,5,"Easy to use, easier to keep track of your blood sugar",0,0.43333333333333335,0.8333333333333334,Positive
3.92.36,5,It's a great ap and machine to use ..glad I've got got it ..,0,0.8,0.75,Positive
3.92.36,5,Fast and convenient,0,0.2,0.6,Negative
3.92.35,4,Still new at it.,0,0.13636363636363635,0.45454545454545453,Negative
3.92.36,5,awesome app! good work!,0,0.9375,0.8,Positive
3.92.35,5,Very helpful,0,0.2,0.3,Negative
3.92.35,5,Great machine since getting it and using the app faithly my blood sugars are coming under control alsu I am a heart patient so I can keep track of my BP and pulse rate and I can print out a report for my doctor to see,0,0.8,0.75,Positive
3.92.35,5,Good,0,0.7,0.6000000000000001,Positive
3.92.35,1,I need help in getting this submitted. the app wont work. i filled up the top rightwith my info but its stuck not loading. i have a pixel 3a but thats no excuse right? please help and ill leave good review,0,0.23511904761904764,0.5976190476190476,Negative
3.92.35,4,Good and fun app to use.,0,0.5,0.4,Positive
3.92.35,1,Love this app that records all my bloodsugar levels directly to my phone from my Glucose monitor.,1,0.3,0.5,Positive
3.92.36,5,super easy and fool-proof to use.,0,0.3833333333333333,0.75,Positive
3.92.35,5,I have just started this app and will update later,0,0.0,0.0,Negative
3.92.35,4,Good,0,0.7,0.6000000000000001,Positive
3.92.35,5,"Nice app, does everything I need it to.",0,0.6,1.0,Positive
3.92.35,5,[08/01/22 measurement and sync are working well on both devices.] [03/13/22 Accurate and works well.],0,0.4000000000000001,0.6333333333333334,Positive
3.92.35,5,Very fine app,0,0.5416666666666667,0.65,Positive
3.92.35,5,Great App. Helps manage my type-II.,0,0.8,0.75,Positive
3.92.35,5,Great Machine and great to use..,0,0.8,0.75,Positive
3.92.35,5,Super easy!,0,0.4375,0.75,Positive
3.92.34,5,Superb in helping one track the sugar records anywhere as long as your phone is on,0,0.475,0.7,Positive
3.92.35,5,Great,0,0.8,0.75,Positive
3.92.35,5,This App has been so helpful in keeping track of my readings and insulin Injections.,0,0.0,0.0,Negative
3.92.35,5,Brilliant,0,0.9,1.0,Positive
3.92.35,3,Good app would give 5 but i think should have better food discriptions like no coffee just sweetner thats wierd,0,0.6,0.55,Positive
3.92.35,5,Great app to keep track of your sugar levels,0,0.8,0.75,Positive
3.92.35,1,PATHETIC CASH GRAB $150.00 3 month commitment? To be able to use all the icons when your logging a blood sugar level!  I've used this app for about 9 months it’s been a very useful tool to keep up with my levels.. I would gladly support this company with a $5 monthly subscription service or even $10 if you offered a discount for paying a year at a time like $75 a year. But to try to charge people $50 a month but tell them you have to commit to 3 months at $150.00! WOW.. PATHETIC!,1,-0.043333333333333335,0.7708333333333334,Negative
3.92.35,5,Takes little time to leave to transfer the result. But it becomes easier,0,-0.1875,0.5,Negative
3.92.35,1,Horrible..made with love. That's a joke,0,0.5,0.6,Positive
3.92.35,5,"Easy setup, easy to use",0,0.43333333333333335,0.8333333333333334,Positive
3.92.35,5,Excellent except sometimes I have to send the result manually,0,1.0,1.0,Positive
3.92.35,5,Got the unit yesterday 28.7.2022 and have found the information really easy to follow. My practice pharmacy nurse explained to me how to use it and has arranged follow ups with me.,0,0.43333333333333335,0.8333333333333334,Positive
3.92.35,1,Very least you can do is list which meters u do and done support,0,-0.39,0.52,Negative
3.92.35,4,Goodi,0,0.0,0.0,Negative
3.92.35,5,Good app,0,0.7,0.6000000000000001,Positive
3.92.35,5,Great app to track and interface is a motivation to stay inside limits,0,0.8,0.75,Positive
3.92.35,2,I used to love this app now it's not really usable for me because my doctor now put me down to only having to take my blood count numbers twice a day I don't put in enough data for to track my estimated a1c,0,0.048888888888888885,0.5177777777777778,Negative
3.92.35,5,Works great. Keeps track of everything.,0,0.8,0.75,Positive
3.92.35,4,Just started using it,0,0.0,0.0,Negative
,1,DOESN'T WORK WITH ANDROID 11 SO A WORTHLESS WASTE OF TIME !,0,-0.525,0.45,Negative
3.92.35,4,Let's see if it qorks now,0,0.0,0.0,Negative
3.92.35,5,Really good app,0,0.7,0.6000000000000001,Positive
3.92.20,5,I love it,0,0.5,0.6,Positive
3.92.35,3,"Everytime I open the app, it takes an extremely long time to open (10-15 seconds). This has only happened after the latest update.",1,0.09,0.6599999999999999,Negative
3.92.35,5,Amazing Roche has done again the best technology for glucometer,0,0.8,0.6,Positive
3.92.35,1,Doesn't work with dexcom,0,0.0,0.0,Negative
3.92.35,5,Good,0,0.7,0.6000000000000001,Positive
3.92.35,5,"Great app 👌 love using it, it's great to understand my diabetes more. win points to help fundraising in to diabetes research",0,0.68,0.6,Positive
3.92.35,5,"Still getting use to the app, but what I've used it, it's very awesome and it keeps me, and my sugar leves controlled",0,1.0,1.0,Positive
3.92.35,5,"Remembering what I eat and knowing how it affects me. Getting better at drinking water, making better food choices.",0,0.5,0.5,Positive
3.92.35,2,"So, I get these email from Accu-Chek boasting the benefits of this app. Tells me it has a bolus calculator? Really????? I can't find it! That is the one thing that would save me time. Currently I look food items up in a book to calculate my carbs and need for insulin. Jury is really out on the benefit of this app.",0,0.15,0.26666666666666666,Negative
3.92.35,5,Great experience. You have an all time friend that tracks my status.,0,0.8,0.75,Positive
3.92.35,5,This is by far one of the best apps to track your diabetes.,0,0.55,0.65,Positive
3.92.35,1,"The app worked great for months but now it won't sync with my meter. I contacted support and did everything they told me, even put new batteries in the meter. It worked for a few days but then it won't sync again. I give up, uninstalling it.",2,0.24545454545454545,0.4348484848484849,Negative
3.92.35,5,Easy to use! Love it!,0,0.5833333333333334,0.7166666666666667,Positive
3.92.35,4,First time being diagnosed with gestational diabetes. App is easy to use. Just wish it has a setting for fasting target range. Then it would be perfect!!,0,0.5611111111111111,0.7222222222222223,Positive
3.92.35,5,Creat easy set up,0,0.43333333333333335,0.8333333333333334,Positive
3.92.35,4,"The app is immediately closing after opening. Tried updating, also restarted my phone, reinstalling. Nothing worked. After the purchase of Accu-Check Guide, started using this app. The problem started after couple of weeks. Update: The app started working just now.",0,0.0,0.0,Negative
3.92.35,1,Does not sync anymore,0,0.0,0.0,Negative
3.92.35,5,"I use it all the time, really helps me keep track of my sugars.",0,0.2,0.2,Negative
3.92.35,5,"It's different than app I already had with old accue chek meter, old one quit syncing and past tests disappeared was supposed to keep 90 days but quit so purchased new one",0,0.017272727272727273,0.34090909090909094,Negative
3.92.35,2,Constantly disconnects from phone. It's laborious to clear settings and reconnect.,0,0.05000000000000001,0.3583333333333333,Negative
3.92.35,5,Great Diabetes Management App with good syncing and easy monitoring options through the Glucometer.,0,0.6444444444444445,0.7277777777777779,Positive
3.92.35,5,Good,0,0.7,0.6000000000000001,Positive
3.92.35,5,Easy to use for me,0,0.43333333333333335,0.8333333333333334,Positive
3.92.35,5,This app has helped me control my blood sugar like no other app has before very easy connects right to my monitor I'm very happy with it,0,0.47788690476190476,0.7276785714285714,Positive
3.92.35,5,Just great love the app.,0,0.65,0.675,Positive
3.92.35,5,Good,0,0.7,0.6000000000000001,Positive
3.92.35,5,Easy to use system so I can gauge what I can eat,0,0.43333333333333335,0.8333333333333334,Positive
3.92.35,5,Excellent,0,1.0,1.0,Positive
3.92.35,5,Iam learning,0,0.0,0.0,Negative
3.92.35,5,Easy to use,0,0.43333333333333335,0.8333333333333334,Positive
3.92.34,3,For some reason my relatives who have diabetes and use this app. They have a bolus calculator in their app and I don't. THE app is awesome. It's just that this app also can not connect to a dexcom through a fitness app unless you have am iphone. And MY PHONE (A325G) doesnent have a bolus calculator but the Note 10+ Does? You've gotta work better on the features and realease them on all phones.,0,0.75,0.75,Positive
3.92.35,5,Great app. Help me to keep track on my levels. I can see when I need to be more careful and adjust my intake a bit. Recommend .,0,0.39999999999999997,0.75,Positive
,5,"Quick, simple, and easy to use. Love the app function to help with storing data. I had gestational diabetes back in 2016 with my son and having to right everything when you can't made it impossible to truly keep up. This one make it perfect for a busy body like myself",0,0.22063492063492063,0.5695767195767195,Negative
3.92.35,5,Great app that helps me record & monitor my sugar levels in an easy and convenient way. The HbA1c estimate is a bonus and very helpful feature for me personally. Great job =),0,0.5466666666666666,0.7266666666666668,Positive
3.92.35,5,Great app!,0,1.0,0.75,Positive
3.92.35,4,Easy to use. Wish it connected to more apps like my Samsung watch,0,0.4666666666666667,0.6666666666666667,Positive
3.92.35,5,Easy to use and be able to show doctor's,0,0.4666666666666667,0.7291666666666667,Positive
3.92.35,5,Very helpful and easy to follow.,0,0.31666666666666665,0.5666666666666667,Positive
3.92.35,4,A little confusing as to weather I had completed each step. Also did not get both medication listed.,0,-0.24375,0.45,Negative
3.92.35,5,It helps me track a 10 day period to see if I'm on the right track or need to adjust my eating habits.,0,0.2857142857142857,0.5357142857142857,Positive
3.92.28,1,Its lame,0,-0.5,0.75,Negative
3.92.35,4,Its nice,0,0.6,1.0,Positive
3.92.35,4,"This has been the most useful app I've tried, in terms of tracking and graphing my blood sugar. I appreciate that the data is organized so that I can ""zoom out"" to look for larger patterns over time. I also find the graph really helpful to remind me if I'm in-range, or high/low within that range.",0,0.25,0.3,Positive
3.92.35,5,Pretty good so far,0,0.35000000000000003,0.8666666666666667,Positive
3.92.35,5,Brilliant! Extremly easy to use. Has changed the way I eat and I feel I am back in control of where my levels are going. I know my doctor is going to be impressed with my next HbA1C.,0,0.4866666666666667,0.5666666666666667,Positive
3.92.35,5,Essy,0,0.0,0.0,Negative
3.92.34,5,I am able to keep my test records to compare my glucose level. This will help me to show my doctor my progress after change of medication.,0,0.5,0.625,Positive
3.92.34,5,Awesome,0,1.0,1.0,Positive
3.92.35,5,I have been using this app for nearly 2 months now. It really makes my suger level tracking and monitoring so much easier and funs. I have shown this app to my doctor and he was amazed with the app's capabilities and features. He said he will recommend this app to all his patients especially those with difficulty to log their sugar level and tracking of what they eat. The photo feature in the app is an excellent way of tracking what you eat.,5,0.3,0.5599999999999999,Positive
3.92.35,5,"Extremely handy app, simple to navigate, easy to understand. The perfect tool to stay on top of my diabetes.",0,0.5066666666666666,0.7180952380952381,Positive
3.92.35,4,"1) ""X"" in upper left should be a back ""arrow"", also for a week it looked like part of the graph so I shut down the app when I needed to go back one screen. 2) ""Today"" and ""yesterday should be dated. I may not know today's date -- it should be shown. So should ""yesterday. 3) There is often an up arrow beside ""yesterday"", this indicates data for ""Yesterday"" is above the line. I was confused several days by this.",1,-0.06944444444444445,0.13611111111111113,Negative
3.92.35,2,"Over engineered. Annoying emoji and silly, trite comments. I'm 63, not 6 years old. I just want a workable replacement for the excellent bolus advice and tracking which the Aviva Expert provided.",0,-0.04999999999999999,0.7437499999999999,Negative
3.92.35,3,Didn't wrk 4 me but developer was kind enough to offer help etc. So in fairness i deleted my origial review and am posting this 1. Thank u.. found another app.. i will figure out someday how 2 use my damn phone. Its hard enuff... i dont have thumbs..ha ha ha.. im not kidding!,0,0.07847222222222221,0.6472222222222221,Negative
3.92.35,5,"I was so happy to find this app. Paper logs were just not working for me and discouraged me from tracking. The MySugr app tracks the simple things, but so much more. When I contacted customer service, I received a quick, timely response and they made sure that my question was resolved.",0,0.42666666666666664,0.6492063492063492,Positive
3.92.34,4,Good 👍,0,0.7,0.6000000000000001,Positive
3.92.34,5,It's a good one 👍,0,0.7,0.6000000000000001,Positive
3.92.34,5,"Easy to install and pair and connect. I like that it syncs on my phone and with the BlueStacks App, I can access it on my computer. I'd rather use the computer than my phone. The program syncs with no problem and allows me to keep track of what medications I take and when.",0,0.43333333333333335,0.8333333333333334,Positive
3.92.34,5,"I love this app, helps me track my blood sugar easy",0,0.4666666666666667,0.7166666666666667,Positive
3.92.35,4,👍👍👌,0,0.0,0.0,Negative
3.92.35,5,"Nice and easy to use, I've helped my grandmother for years with hers and this was a straightforward setup and use.",0,0.4694444444444444,0.7361111111111112,Positive
3.92.33,4,Super easy to use,0,0.3833333333333333,0.75,Positive
3.92.35,5,Easy to setup,0,0.43333333333333335,0.8333333333333334,Positive
3.92.34,5,I love this app.,0,0.5,0.6,Positive
3.92.34,5,Best company Accu check,0,1.0,0.3,Positive
3.92.34,3,Fine so far but needs more comments that can be added like a glass of juice ect.,0,0.33888888888888885,0.6666666666666666,Positive
3.92.34,4,Really good app for tracking sugars and let's you input carbs. If it was joined up to myfitnesspal so I could import my meals (or even just the macros for each meal) I'd give it all 5 stars,0,0.7,0.6000000000000001,Positive
3.92.34,4,Great ap. I use it everyday. It helps me monitor my overall averages.,0,0.20000000000000004,0.45,Negative
3.92.34,5,This is such a great app if you're diabetic there it keeps you on track with your glucose levels and as bad as mine are swing and it really helps me out a lot,0,0.07500000000000005,0.5291666666666667,Negative
3.92.34,5,App is really great and easy to use. It has all the required sections you ever need for your management of diabetes. I am really happy to use this.,0,0.6777777777777777,0.8611111111111112,Positive
3.92.34,1,"This app fails to easily connect to a different device. I disconnect one device but when I try to connect to a new device - even though it finds the new device via Bluetooth - it does not take me to the input code screen. I have to log in and log out, uninstall re install the app, clear the cache on the app and the Bluetooth - then, maybe, it connects. Pain in the ......",1,0.05101010101010101,0.5042929292929293,Negative
3.92.34,5,The very good way to keep track of your sugar experimenting with food and this is helped quite a lot,0,0.9099999999999999,0.7800000000000001,Positive
3.92.34,5,Love it,0,0.5,0.6,Positive
3.92.34,3,"just started, simple set-up Please get rid of that horrible sound I may stop using be fause of thar",0,-0.19999999999999998,0.5857142857142857,Negative
3.92.34,5,Very easy to set up and take readings.,0,0.5633333333333334,1.0,Positive
3.92.34,5,Download and set up easy,0,0.43333333333333335,0.8333333333333334,Positive
3.92.34,5,1st time diabetic not real fond of finger poking but using the app has made logging everything so easy. I love the fact I can email or print my results to my Dr.,0,0.2777777777777778,0.5777777777777778,Positive
3.92.34,1,Disconnect this app from your pump immediately. Last weekend this app gave me 65 units of insulin without my request which hospitalised me. I've reported this to the company and they are denying it. THIS APP IS NOT SAFE TO USE,0,-0.125,0.2833333333333333,Negative
3.92.34,5,Very nice n easy to maintain record,0,0.6066666666666667,0.9166666666666667,Positive
3.92.34,3,I have just started using this app and I really havent had it long enough to rate it but I think it's going to be ok,0,0.1625,0.4,Negative
3.92.34,5,"Great, helps me alot! I recommend it.",0,1.0,0.75,Positive
3.92.34,5,Help full app 👌👌,0,0.35,0.55,Positive
3.92.30,5,Good app for diabetes management. Best app,0,0.85,0.45000000000000007,Positive
3.92.34,5,Nice app! No need for a log book anymore!,0,0.9375,1.0,Positive
3.92.34,1,This app has real problem.... despite many complaints there is no update... I am also unable to connect syncing after it automatically disconnected. Everyone cannot contact support team for setting....This is TERRIBLE APP. NOW... Thanks for tracking so far.... I need to move on with another device.,1,-0.08333333333333336,0.5833333333333334,Negative
3.92.34,5,Very easy to connect to your device,0,0.5633333333333334,1.0,Positive
3.92.34,4,"Easy-to-use interface, set up.",0,0.0,0.0,Negative
3.92.16,4,Has been good.,0,0.7,0.6000000000000001,Positive
3.92.34,5,Has really helped with managing my sugar. This meter is easy to use.,0,0.31666666666666665,0.5166666666666667,Positive
3.92.34,4,Nice reporting and indicators,0,0.6,1.0,Positive
3.92.34,5,Thanks team this monster helps me allot! Very good to know what is going on.,0,0.58,0.4900000000000001,Positive
3.92.34,4,I would give 5 stars if I could link it to samsung health direct.,0,0.1,0.4,Negative
3.92.34,1,"Why does it need my email address and why does it need to send a code? It's my phone, my diabetes, they don't need anymore! It's purely invasive and not needed!",1,0.26785714285714285,0.5,Positive
3.92.34,5,"Pretty good app till now. If all is good ,would take premium subscription as well",0,0.5499999999999999,0.7333333333333334,Positive
3.92.34,3,"My meter can connect but does not sync with the app, it keeps ""Downloading"" and never moves forwards",1,0.0,0.0,Negative
3.92.34,5,Great device.. appreciated,0,0.5,0.425,Positive
3.92.34,5,Great app it helps me manage my sugar,0,0.8,0.75,Positive
3.92.34,5,Cool app. Easy to use and understand,0,0.39166666666666666,0.7416666666666667,Positive
3.92.34,5,Great tool,0,0.8,0.75,Positive
3.92.34,5,Ot help me understand more.,0,0.5,0.5,Positive
3.92.34,4,I got my info like the first time . It work for me but now it won't transfer to the app. Thank you for your response i will do that soon.,0,0.25,0.3333333333333333,Positive
3.92.34,5,"Just downloaded the App, easy to set up, now ready to test",0,0.31666666666666665,0.6666666666666667,Positive
3.92.34,1,"Not reliable, does not stay paired-junk app",0,0.0,0.0,Negative
3.92.34,5,Awesome,0,1.0,1.0,Positive
,5,Great app,0,0.8,0.75,Positive
3.92.34,5,Helps me keep track of my glucose instead have to go back toy meter awesome app and thank you but one thing it might be me or the phone but keeps unpairing still 5⭐s,0,0.5,0.5,Positive
3.92.34,5,Works good,0,0.7,0.6000000000000001,Positive
,1,The meter will not hook up with my phone I have a new phone Galaxy Samsung Samsung and hooked up once now it won't smell to buy the bundle sorry no good.,0,-0.23787878787878788,0.6848484848484849,Negative
,5,I really enjoy it 😀,0,0.4,0.5,Positive
3.92.34,5,Excellent... User Friendly...,0,0.6875,0.75,Positive
3.92.34,5,Just bought so not familiar with the unit yet.,0,-0.1875,0.5,Negative
3.92.34,5,Good,0,0.7,0.6000000000000001,Positive
3.92.34,4,I like it. But I really do not like the noise it makes.,0,-0.1,0.2,Negative
3.92.34,1,"Very messy. A lot of menus to find equipment. Need a simple search. Cannot pair with novopen 6, not listed anywhere obvious. Libre listed but will not pair. Too much messing around for very little gain.",0,-0.060750000000000005,0.44542857142857145,Negative
3.92.33,5,"As a newly diagnosed diabetic, this has helped me and my doctor to get my bsl and weight loss under control",0,0.13636363636363635,0.45454545454545453,Negative
3.92.34,4,"Very good, avoided pain, and the reading is there anytine! Still few different numbers with the meter. Calibrated once today. Totally improve.",0,0.2,0.5575,Negative
3.92.34,4,"EXCELLENT,,",0,1.0,1.0,Positive
3.92.34,5,Excellent App! I have learned so much about diabetes through this App alone.,0,0.6,0.6,Positive
3.92.34,5,very happy with app. Easy to use. Can help if there was a setting for heart rate with blood pressure reading,0,0.7166666666666667,0.9166666666666667,Positive
3.92.34,5,Does the job,0,0.0,0.0,Negative
3.92.34,4,Great app that really helps me track my important numbers,0,0.4666666666666666,0.65,Positive
